X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC版詳細情報,駐輪場 携帯電話版詳細情報,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.514925,34.660314,吉祥寺（赤穂義士の寺）,きっしょうじ（あこうぎじのてら）,吉祥寺（赤穂義士の寺）（きっしょうじ（あこうぎじのてら））,天王寺区六万体町１－２０,天王寺区,,,寛永7年（1630年）創建の曹洞宗の寺院であり、創建当時の住職縦鎌師が赤穂藩主浅野主匠頭長矩（あさの たくみのかみ ながのり）と親しい間柄で、この寺は大坂における浅野家の菩提寺であった。義士討ち入りの翌年2月、大石内蔵助をはじめとする46士は切腹したが、足軽の寺坂吉右衛門が46士の遺髪、遺爪、鎖かたびら等に銀10両を添えて義士の冥福を祈る碑を建ててくれるよう吉祥寺に依頼したもので、江戸や赤穂よりも先がけ、元文4年（1739年）建立されたという。しかし、昭和20年（1945年）３月の大阪大空襲で義士の遺品など全て灰燼（かいじん）に帰し、残るのは墓石のみであった。この寺の山門は元は中之島常安橋北詰にあった赤穂藩蔵屋敷門を移築したものであったが、戦災で焼失したため再建された。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95206
135.511749,34.660962,お寺のまち・下寺町と斜面緑地,おてらのまち・したでらまちとしゃめんりょくち,お寺のまち・下寺町と斜面緑地（おてらのまち・したでらまちとしゃめんりょくち）,天王寺区下寺町１丁目・2丁目付近,天王寺区,,,坂道や眺望点など、上町台地は大阪市内では珍しく地形変化を楽しめる場所であるが、なかでも延長2キロ近くの樹林帯が南北方向に連なっている「夕陽丘」は貴重である。下寺町には、昭和4年（1929年）に建設され、国の登録有形文化財に指定されている心光寺の本堂や、天正19年（1550年）開基足利尊氏で、足利家の祈願所で近畿の名刹であったと言われている大蓮寺などがある。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95178
135.512527,34.658134,伝藤原家隆墓,でんふじわらいえたかはか,伝藤原家隆墓（でんふじわらいえたかはか）,天王寺区夕陽丘町５,天王寺区,,,藤原家隆（1158年～1237年）は、藤原時代末期の五代の天皇に仕えた有名な歌人で、79歳の時に官を辞して浄春寺の地に隠棲（いんせい）した。その翌年の春の彼岸に高台から西の海に落ちる夕日を見て、その荘厳さに心を打たれ直ぐに落髪して仏性と号し、その4月9日に消えるように一生を終えた。伝藤原家隆墓は、家隆の墓といわれ、その傍らには、御影石にこの歌が夕日とともに刻まれた歌碑がある。夕陽丘の地名は、この歌の「波の入日」からきている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95202
135.5197316,34.6648097,上本町YUFURA（上本町新歌舞伎座ビル）,うえほんまちゆふら（うえほんまちしんかぶきざびる）,上本町YUFURA（上本町新歌舞伎座ビル）（うえほんまちゆふら（うえほんまちしんかぶきざびる））,天王寺区上本町６丁目５－１３,天王寺区,,,平成22年（2010年）8月、大阪上本町駅南の近鉄劇場跡地に、近鉄創業百周年記念事業として建築されたショッピング･ゾーン。同年9月には、この6階に、大阪新歌舞伎座が半世紀ぶりに新開場した。広場に面した西面ファサードのアルミキャストルーバーは旧大阪新歌舞伎座の連続唐破風をモチーフにしており、隣接する駅・ホテル・百貨店と立体的に接続した広場をつくっている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95161
135.511803,34.652671,一心寺三千佛堂,いっしんじさんぜんぶつどう,一心寺三千佛堂（いっしんじさんぜんぶつどう）,天王寺区逢阪２丁目６－１３,天王寺区,,,一心寺に参詣される善男善女のために開かれた講堂として、平成14年（2002年）5月に建立された。この内部、大回廊に、千躰の佛様―「千躰佛」を21世紀中かけて順次造立奉安されていく予定である。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95163
135.518436,34.665547,うえほんまちハイハイタウン,うえほんまちはいはいたうん,うえほんまちハイハイタウン（うえほんまちはいはいたうん）,天王寺区上本町６丁目３－３１,天王寺区,,,上本町駅前の商業施設は、第二次世界大戦で廃墟と化したが、商業閉鎖の危機を乗り切り、これを機に住民が「復興速進会」を発足し、昭和23年（1948年）「国際商店会」に発展していった。昭和52年（1977年）に再開発事業の認可を受け、昭和55年（1980年）に完成した。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95160
135.521561,34.674353,U氏邸,ゆうしてい,U氏邸（ゆうしてい）,天王寺区清水谷町７－９,天王寺区,,,打ち放しの外観に、豊富な植栽が良く映える。昭和43年（1968年）に職住一体都市住宅のさきがけとして建築された。緑に被われたファサードは年月を重ねるごとに豊さを増している。日本の現代建築に大きな影響を与えた建築家・西澤文隆による設計。平成19年（2007年）には、NPO法人屋上開発研究会大阪支部が主催する「第1回屋上開発・関西さきがけ賞」の大賞を受賞した。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,95183
135.4006728,34.6352264,野鳥園南港緑地,やちょうえん南港緑地,野鳥園南港緑地（やちょうえん南港緑地）,住之江区南港北3丁目5番30号,住之江区,,,日本における渡り鳥の重要な生息地であった大阪湾岸一帯に生息する野鳥の保護を目的に設置された。総面積は19.3haで、園内には、海が展望できる丘や林、干潮時に人工干潟になる西池のほか、八角形の屋根を持つ展望塔が整備されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37744
135.4091531,34.6741649,大阪北港マリーナ,おおさかほっこうまりーな,大阪北港マリーナ（おおさかほっこうまりーな）,此花区常吉2丁目13番,此花区,,,ヨット・ボートを中心とするマリンスポーツやレクリエーション活動を通じて、海に親しめる施設である。テニスコートもあるほか、隣接する緑地では海を眺めながらスポーツやピクニックを楽しむことができる。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19457
135.5736102,34.70986,咲くやこの花館,さくやこのはなかん,咲くやこの花館（さくやこのはなかん）,鶴見区鶴見緑地内,鶴見区,,,地球上の様々な気候帯に生育する植物を栽培展示する総合植物館。平成2年（1990年）に開催されたEXPO'90「国際花と緑の博覧会」で大阪市のパビリオンとして建設された。水面に浮かぶスイレンの花をイメージし、約5000枚のガラスを使ってデザインされている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37741
135.5787373,34.7118339,花博記念公園鶴見緑地,はなはくきねんこうえんつるみりょくち,花博記念公園鶴見緑地（はなはくきねんこうえんつるみりょくち）,鶴見区緑地公園他,鶴見区,,,登録年月日：平成16年10月8日　概要：戦前に過密都市対策の一環として計画された大阪を代表する四大緑地のひとつ。平成2年（1990年）に国際花と緑の博覧会の開催後、再整備された都市公園。面積約120haという広大な敷地は造成によって変化のある自然景観を形成。博覧会の開催に合わせて地下鉄が整備され、また、公園に隣接してUNEP国際環境技術センターなどの施設も整備された。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13067
135.4856182,34.5963428,大和橋,やまとばし,大和橋（やまとばし）,住之江区安立4丁目～堺市,住之江区,,,大阪市と堺市を結ぶ大和橋は、大和川の開削と共に宝永元年（1704年）、紀州街道が川を渡るところに架けられた公儀橋であり、当時、大和川にはこの橋しかありませんでした。大和橋は洪水のたびに修復が繰り返され、明治18年の大洪水によって大きな被害を受けたため、大正5年に大阪府の手によってはじめて鉄橋に架替えられました。現在の橋は昭和49年（1974年）に架替えられ、橋長192．00ｍ、幅員9.50ｍの斜張橋である。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37742
135.4752777,34.6023448,加賀屋新田会所跡,かがやしんでんかいしょあと,加賀屋新田会所跡（かがやしんでんかいしょあと）,住之江区南加賀屋4丁目8番,住之江区,,,加賀屋甚兵衛が開発した加賀屋新田の管理のために、会所兼別邸として約250年前に建てた建物と庭園を修復・整備したもの。敷地内にある数寄屋風（すきやふう）茶室（鳳鳴亭（ほうめいてい））、書院、居宅は平成13年（2001年）に市の有形文化財・建造物に、会所跡は史跡に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37747
135.4752858,34.6110107,住之江公園,すみのえこうえん,住之江公園（すみのえこうえん）,住之江区南加賀屋1丁目1番,住之江区,,,昭和5年（1930年）に開設された府営公園。花と緑に満ちた都会のなかのオアシスとして親しまれている。「花や緑とふれあう」「緑の中で憩う」「スポーツを楽しむ」をテーマに、自然と親しめる花と緑のスクエア、児童遊戯場、プールや球技広場が整備されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37745
135.473875,34.6098832,大阪護國神社と杜,おおさかごこくじんじゃともり,大阪護國神社と杜（おおさかごこくじんじゃともり）,住之江区南加賀屋1丁目1番77号,住之江区,,,昭和5年（1930年）に開設された府営公園。花と緑に満ちた都会のなかのオアシスとして親しまれている。「花や緑とふれあう」「緑の中で憩う」「スポーツを楽しむ」をテーマに、自然と親しめる花と緑のスクエア、児童遊戯場、プールや球技広場が整備されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37746
135.4884634,34.6119981,住吉公園,すみよしこうえん,住吉公園（すみよしこうえん）,住之江区浜口東1丁目1番,住之江区,,,明治6年（1873年）の太政官布告に基づき住吉大社境内の一部に開設された歴史を有する公園である。遊戯広場や池を巡る遊歩道の周囲には運動場や野球場、体育館などのスポーツ施設が整備されているほか、四季を彩る草花の多さが特徴となっている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37749
135.4137238,34.6362782,南港オズ岸壁と大阪南港コスモフェリーターミナル,なんこうおずがんぺきとおおさかなんこうこすもふぇりーたーみなる,南港オズ岸壁と大阪南港コスモフェリーターミナル（なんこうおずがんぺきとおおさかなんこうこすもふぇりーたーみなる）,住之江区南港北2丁目,住之江区,,,アジア太平洋トレードセンターの一部であるオズの岸壁は大阪市の帆船「あこがれ」の乗船場所となっている。その西北側の大阪南港フェリーターミナルは愛媛や北九州を結ぶ大型フェリーが就航しており、多くの船を眺めることができる。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37751
135.486868,34.6131858,住吉高燈籠,すみよしたかどうろう,住吉高燈籠（すみよしたかどうろう）,住之江区浜口西1丁目,住之江区,,,住吉高燈籠は美しい景観を誇ったすみのえの浜を実証するもので、建設は江戸時代中頃と考えられる。付近の浜辺の埋立てに伴い海から遠ざかり、大正末期には灯台の役目を終えた。昭和49年（1974年）、現在の地に、昔の形状で鉄筋コンクリート造により再建された。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37748
135.461873,34.6254539,大正区の渡船場の景観,たいしょうくのとせんじょうのけいかん,大正区の渡船場の景観（たいしょうくのとせんじょうのけいかん）,大正区船町1丁目1番、住之江区平林北1丁目1番,大正区,,,大正区は四方を川と海に囲まれた地域であり、橋梁が整備された現在も、渡船は、区民の生活に欠かせない貴重な足としての役割を担っている。市内に8ヶ所ある渡船場のうち7ヶ所は大正区にあり、その景観には、水の都に思いを馳せさせるとともに、深く歴史を感じさせる力がある。■木津川渡船場：大正区船町１丁目と住之江区平林北１丁目を結ぶ（岸壁間238メートル）。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19514
135.4738884,34.6256897,名村造船所大阪工場跡地,なむらぞうせんじょおおさかこうじょうあとち,名村造船所大阪工場跡地（なむらぞうせんじょおおさかこうじょうあとち）,住之江区北加賀屋4丁目1番55号,住之江区,,,昭和6年（1931年）に稼働した名村造船所大阪工場の跡地が、当時の面影を残したまま、平成16年（2004年）、クリエイティブな活動をサポートする複合アートスペース「CCO（クリエイティブセンター大阪）」として整備されている。名村造船所大阪工場跡地は、「ものづくり大国・日本」の礎（いしずえ）として、また基幹産業のルーツとして大きな意義を持つものとして、平成19年（2007年）に経済産業省によって「近代化産業遺産」に認定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37750
135.4579283,34.6329447,大正区の渡船場の景観,たいしょうくのとせんじょうのけいかん,大正区の渡船場の景観（たいしょうくのとせんじょうのけいかん）,大正区鶴町1丁目16番、船町1丁目3番,大正区,,,大正区は四方を川と海に囲まれた地域であり、橋梁が整備された現在も、渡船は、区民の生活に欠かせない貴重な足としての役割を担っている。市内に8ヶ所ある渡船場のうち7ヶ所は大正区にあり、その景観には、水の都に思いを馳せさせるとともに、深く歴史を感じさせる力がある。■船町渡船場：大正区鶴町１丁目と同区船町１丁目を結ぶ（岸壁間75メートル）。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19513
135.4751894,34.6329173,千本松大橋と千本松渡船場,せんぼんまつおおはしとせんぼんまつとせんじょう,千本松大橋と千本松渡船場（せんぼんまつおおはしとせんぼんまつとせんじょう）,大正区南恩加島1丁目11番、西成区南津守5丁目4番,大正区,,,"千本松渡船は大正区南恩加島1丁目と西成区南津守5丁目を結ぶ（岸壁間230メートル）。千本松の渡しが設けられた年代ははっきりしないが、大正時代の中頃に初めて設けられたものと思われる。現在も通勤通学の貴重な交通手段として利用されている。昭和48年（1973年）、この岸壁間に千本松大橋が完成した。地元では「めがね橋」の愛称で呼ばれている。橋下を大型船舶が航行できるよう桁下高を33m確保し、両端部の2階式ラセン状ランプウェーを含めた橋長は1,228mにおよぶ。",,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19454
135.4756199,34.6327784,大正区の渡船場の景観,たいしょうくのとせんじょうのけいかん,大正区の渡船場の景観（たいしょうくのとせんじょうのけいかん）,大正区南恩加島1丁目11番、西成区南津守5丁目6番,大正区,,,大正区は四方を川と海に囲まれた地域であり、橋梁が整備された現在も、渡船は、区民の生活に欠かせない貴重な足としての役割を担っている。市内に8ヶ所ある渡船場のうち7ヶ所は大正区にあり、その景観には、水の都に思いを馳せさせるとともに、深く歴史を感じさせる力がある。■千本松渡船場：大正区南恩加島１丁目と西成区南津守５丁目を結ぶ（岸壁間230メートル）。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19511
135.5180768,34.5949389,大依羅神社,おおよさみじんじゃ,大依羅神社（おおよさみじんじゃ）,住吉区庭井2丁目18番16号,住吉区,,,この神社は、当時の豪族依綱吾彦氏の祖神、建豊波豆羅和気王（たけとよはづらわけのきみ）、住吉三神を祭神としている。式内社で、古くは朝廷から住吉大社に次ぐ扱いを受けていた。神社の南側参道前には6世紀から７世紀に造成された日本で最も古いとされる依綱池跡碑があり、このあたりに古代朝廷直轄の耕作地「屯倉（みやけ）」が置かれていた。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19501
135.4952257,34.6004889,極楽寺,ごくらくじ,極楽寺（ごくらくじ）,住吉区遠里小野5丁目11番2号,住吉区,,,榎津寺（えなつでら）の極楽院が、この寺の前身とされているが創建は不明で、本尊の毘沙門天は信貴山の毘沙門天と同じ材といわれる。楠木正成の両親が本尊に子宝を祈願し正成が誕生し、そのお礼に正成が寄進したとされる、石灯籠（重要文化財）が境内に、また正成お手植えといわれる楠もある。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19478
135.4975069,34.604874,止止呂支比売命神社,とどろきひめのみことじんじゃ,止止呂支比売命神社（とどろきひめのみことじんじゃ）,住吉区沢之町１丁目10番４号,住吉区,,,祭神は素戔鳴命（すさのおのみこと）・稲田姫命（いなだひめのみこと）。創建年代は不明だが神功皇后の創建とも伝えられている。若松神社は地元の愛称で、承久3年（1221年）後鳥羽上皇が行幸、造られた行宮を若松御所と名付けたことに由来。かつては住吉大社の摂社であったが、明治5年（1872年）分離し村社となる。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19481
135.510159,34.599647,吾彦山大聖観音寺（通称あびこ観音）,あびこやまたいしょうかんのんじ（つうしょうあびこかんのん）,吾彦山大聖観音寺（通称あびこ観音）（あびこやまたいしょうかんのんじ（つうしょうあびこかんのん））,住吉区我孫子4丁目1番20号,住吉区,,,正式には「吾彦山」、寺号を「大聖観音寺」と称し、日本最古の観音信仰道場・厄除けの寺として有名。昔、この地に住んでいた依羅吾彦（よさみのあびこ）という勢力のある一族が、百済の聖明王から身の丈約5cmの小さな観音像を贈られた。人々は御堂を建てて信心したが、今から約1400年前、聖徳太子がこの地を訪ねられた際、観世音菩薩のお告げを受け、当寺を創建されたと伝えられている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19475
135.4894167,34.6059487,地蔵尊のある風景（安立連合町会のなかの紀州街道沿いのお地蔵様）,じぞうそんのあるふうけい（あんりゅうれんごうちょうかいのなかのきしゅうかいどうぞいのおじぞうさま）,地蔵尊のある風景（安立連合町会のなかの紀州街道沿いのお地蔵様）（じぞうそんのあるふうけい（あんりゅうれんごうちょうかいのなかのきしゅうかいどうぞいのおじぞうさま））,住之江区住之江1丁目近辺（紀州街道沿い）,住之江区,,,古い町並みが残る地蔵尊の風景は住之江区の大切な景観となっている。当地の「安立」という地名は、元和年間（1615年～1623年）に、名医として名を馳せた半井安立がここに居を構えたことにちなむ。多くの人がその治療を求めて集まり、いつしか町が形成されたといわれている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37743
135.494401,34.6102473,蔵のある住宅,くらのあるじゅうたく,蔵のある住宅（くらのあるじゅうたく）,住吉区墨江1丁目5番14号,住吉区,,,大歳神社から国道479号線に向かうとすぐ左手に見られ、白壁と板壁の珍しい造りをしている。白壁と板壁の蔵、カイヅカイブキの古木、和風とモダンの住宅が美しく調和している。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19484
135.4944064,34.6104688,大歳社,おおとししゃ,大歳社（おおとししゃ）,住吉区墨江1丁目5番,住吉区,,,住吉大社の境外末社で、祭神は大歳神 (おおとしのかみ) 。収穫の神であるところから、集金・商売繁盛・家内安全・願望成就に神徳があり、毎月最初の辰の日に参る「初辰まいり」では、種貸社、楠?社、浅沢神社と参り、ここで集金・収穫に感謝してしめくくる。拝殿右横の石柱の上にある丸い石を「おもかる石」と呼んでいる。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19485
135.4941982,34.6098473,住吉子安地藏寺（すみよしのこやっさん）,すみよしこやすじぞうでら,住吉子安地藏寺（すみよしのこやっさん）（すみよしこやすじぞうでら）,住吉区墨江1丁目6番7号,住吉区,,,地蔵寺は承応3年（1654年）に僧承圓(しょうえん)が建立したという天台宗の寺院である。本尊の地蔵菩薩は、伝教大師作と伝えられ、地元では子安さんと親しまれている。平安時代の木造地蔵菩薩立像の優品で、大阪市指定有形文化財に指定されている。門前に百度石、門内に五大力尊像がある。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19486
135.4983053,34.6116987,木下家住宅,きのしたけじゅうたく,木下家住宅（きのしたけじゅうたく）,住吉区上住吉1丁目8番28号,住吉区,,,　「住吉街道」沿いに建つ大壁造りの漆喰壁の町家建築で、二階部分に虫籠窓が見られる。虫籠窓は角材に荒縄を巻いて土で塗り込んだもの。虫籠窓にはさまざまな説があり、防火目的と心理的な効果が狙いといわれている。また、二階造りの表を美しくみせるために生み出されたとも言われている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19476
135.4957438,34.6113756,熊野街道（ＨＯＰＥゾーン内）,くまのかいどう（ＨＯＰＥぞーんない）,熊野街道（ＨＯＰＥゾーン内）（くまのかいどう（ＨＯＰＥぞーんない））,住吉区住吉1丁目～上住吉2丁目,住吉区,,,熊野街道は、和歌山県熊野本宮への参詣道で、平安時代から鎌倉時代にかけて「蟻の熊野詣」といわれる程、多くの人々の往来で賑わった。京都から淀川を舟で下り、八軒家(中央区天満橋京町)に上陸した人々は上町台地を縦断、途中所在する「熊野九十九王子」(住吉区では津守王子)と呼ぶ遥拝所をたどりながら熊野三山に至った。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19488
135.4965502,34.6121423,すみよし村ぎゃらりー,すみよしむらぎゃらりー,すみよし村ぎゃらりー（すみよしむらぎゃらりー）,住吉区住吉1丁目9番16号,住吉区,,,住吉の歴史が体感できる「すみよし村ぎゃらりー」は、住吉街道沿いの古い民家をリニューアルした建物。住吉にちなんだ住吉踊りの傘や昔の油屋の状況を展示している。明治初めの建築で大和棟町家。また、馬つなぎのある珍しい町家である。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19489
135.4960119,34.6121896,池田家住宅,いけだけじゅうたく,池田家住宅（いけだけじゅうたく）,住吉区住吉1丁目9番22号,住吉区,,,住吉大社の東参道4つ辻角にあり、表の屋根には高灯籠が置かれている。白壁の虫篭窓、防火防炎のため土壁のように柱を壁で厚く覆っている。老舗味噌屋の池田屋本舗として、今でも昔ながらの製法を伝えている。屋根に設置された高灯籠、白壁の虫篭窓等外観だけでも歴史を感じる。現在も昔ながらの製法で味噌作りをしているだけでなく、建屋の保存状態も良く、熊野街道沿いにあるので、江戸期が偲ばれる。国の登録有形文化財に登録されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19490
135.4990518,34.6122177,荘厳浄土寺,しょうごんじょうどじ,荘厳浄土寺（しょうごんじょうどじ）,住吉区帝塚山東5丁目11番14号,住吉区,,,住吉の三大寺のひとつで、真言律宗の寺院。本尊は不動明王。創建は天慶年間の頃(930～946年)と推定される。応得元年（1084年）白河天皇の勅願寺として再建され名を賜る。四天王寺と並ぶ壮麗な寺院だったが、戦火などにあって、現在に至る。現在の堂は天和2年(1682年) に再建されたもの。不動明王立像・愛染明王坐像は大阪府の有形文化財、境内は大阪府の史跡に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19498
135.5096261,34.6116232,神須牟地神社,かみすむちじんじゃ,神須牟地神社（かみすむちじんじゃ）,住吉区長居西2丁目1番4号,住吉区,,,延喜式内の古社であって、遠く二千年昔の創建と伝えられる。祭神は神産霊大神・天日鷲命・少名彦命とされる。古来、酒造、医薬の祖神として信仰された。本社殿は、慶長年間、兵火にあったが、豊臣の浪人、多賀谷氏他４名の協力により、元和4年（1618年）再建された。元文元年（1736年）、徳川幕府は本社および多米神社の荒廃を憂い、幕吏菅廣房に命じ『神須牟地社』『多米社』と刻する石碑二基を双方の地に建立し、今も現存している。「神須牟地社社号標石」及び「多米社社号標石」は、大阪市指定文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19499
135.5206666,34.5983064,真宗大谷派西光寺,しんしゅうおおたにはさいこうじ,真宗大谷派西光寺（しんしゅうおおたにはさいこうじ）,住吉区苅田6丁目10番5号,住吉区,,,真宗東本願寺派の末寺で、的場山と号す。阿弥陀仏を本尊とする。的場才門太郎というものが、正安年間（1299－1301）浄土真宗に帰依し本寺を草創したと伝えられる。弘冶年間（1555-1557）にいたって西光寺という寺号を称した。当時の住職浄円が中興の祖とされている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19479
135.5205844,34.598515,苅田の大楠,かりたのおおくす,苅田の大楠（かりたのおおくす）,住吉区苅田6丁目10番12号,住吉区,,,苅田の鎮守様は、草津大歳神社といい、現在の苅田福祉会館のある場所に鎮座していた。大阪市の保存樹に指定されている「苅田の大楠」はご神木。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19480
135.5224493,34.6074319,保利神社,ほりじんじゃ,保利神社（ほりじんじゃ）,住吉区長居東１丁目14番17号,住吉区,,,神社創建の年代は不詳である。里伝によれば、足利時代に周防守（すおうのかみ）某なるものが本地に城を築いたとき、城の守護神として勧請されたといわれている。祭神は素盞嗚尊（すさのおのみこと）、大国主命（おおくにぬしのみこと）。境内に６基の力石がある。これは、力試し、力競べをするために使われた石で、村のあちこちに置かれていた力石が神社に集められて奉納されたもの。また、境内には、クスノキ、エノキ、ムクノキ、ウバメガシの古木があり、大阪市の保存樹林に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19500
135.5551997,34.6116517,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）,きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち）,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）（きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち））,平野区喜連3丁目7番、4丁目5-7番、6丁目1-5番,平野区,,,古くから喜連環濠集落の6か所の出入口には地蔵尊が祀られている。中高野（なかこうや）街道の環濠南入口の大手前を意味する「馬倉（ばくら）地蔵尊」から反時計まわりに、「安政」の石碑が傍らに残っている立派な体格の「東口地蔵尊」、地蔵盆には「寛政」の膳が供えられる「尻矢口（しりやぐち）地蔵尊」（背後の防備を固めたと思われる名称である）、中高野街道の北の玄関口として立派な地蔵堂を備え、環濠を跨いでいた松山橋跡も残る「北口地蔵尊」、本尊の左に謂われ有りげな首地蔵が祀られている「西口地蔵尊」、中世からの歴史を感じさせる線刻（せんこく）の地蔵が脇に控える「南口地蔵尊」である。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37778
135.5539438,34.6115759,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）,きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち）,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）（きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち））,平野区喜連3丁目7番、4丁目5-7番、6丁目1-5番,平野区,,,古くから喜連環濠集落の6か所の出入口には地蔵尊が祀られている。中高野（なかこうや）街道の環濠南入口の大手前を意味する「馬倉（ばくら）地蔵尊」から反時計まわりに、「安政」の石碑が傍らに残っている立派な体格の「東口地蔵尊」、地蔵盆には「寛政」の膳が供えられる「尻矢口（しりやぐち）地蔵尊」（背後の防備を固めたと思われる名称である）、中高野街道の北の玄関口として立派な地蔵堂を備え、環濠を跨いでいた松山橋跡も残る「北口地蔵尊」、本尊の左に謂われ有りげな首地蔵が祀られている「西口地蔵尊」、中世からの歴史を感じさせる線刻（せんこく）の地蔵が脇に控える「南口地蔵尊」である。6つの地蔵尊の位置と名称から中世の喜連城の惣構（そうがまえ）が浮かび上がる。また、地蔵尊は戦乱の時代に一揆も戦った村の関所跡でもある。戦が止んでからは集落の出入口で田畑に通う人々を見守り、喜連環濠集落を守護する存在として、人々の生活に溶け込んできた。次第にこどもたちを守る仏様に転じ、夏の風物詩「地蔵盆」（毎年8月23、24日）の舞台となって、今もこどもたちに親しまれている。地蔵尊は隣近所の人々の温かい善意の気持ちによって何百年と護り続けられている。　,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37783
135.5547206,34.6124469,旧屋敷小路（喜連環濠地区内）,きゅうやしきこみち（きれかんごうちくない）,旧屋敷小路（喜連環濠地区内）（きゅうやしきこみち（きれかんごうちくない））,平野区喜連4丁目4番付近,平野区,,,喜連環濠地区の旧中高野街道沿いには、江戸期から明治期にかけて建てられた旧家の建物など、歴史的まち並みが残されている。古代の村が中世の環濠集落、近世の惣村へと発展していったことを裏付ける遺跡群が再発見され、その歴史が明らかになりつつある。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37753
